Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
2.290000, -27142.265625, -31520.296875, 4378.030273, 38988.109375, -70508.437500, 87.806465
2.300000, -27112.488281, -31504.300781, 4391.813477, 38921.996094, -70426.328125, 88.082901
2.310000, -27082.435547, -31488.171875, 4405.735840, 38854.507812, -70342.710938, 88.362137
2.320000, -27052.490234, -31471.886719, 4419.395996, 38785.605469, -70257.523438, 88.636101
2.330000, -27022.583984, -31455.115234, 4432.531250, 38715.691406, -70170.835938, 88.899544
2.340000, -26992.730469, -31438.037109, 4445.307129, 38644.535156, -70082.601562, 89.155785
2.350000, -26962.814453, -31421.099609, 4458.285156, 38571.078125, -69992.203125, 89.416069
2.360000, -26932.683594, -31404.974609, 4472.291504, 38494.359375, -69899.359375, 89.696976
2.370000, -26902.824219, -31390.908203, 4488.083984, 38413.191406, -69804.125000, 90.013718
2.380000, -26872.962891, -31379.095703, 4506.132812, 38327.011719, -69706.132812, 90.375702
2.390000, -26843.062500, -31369.642578, 4526.579102, 38235.667969, -69605.335938, 90.785782
2.400000, -26813.195312, -31362.490234, 4549.294922, 38139.203125, -69501.718750, 91.241379
2.410000, -26783.099609, -31357.087891, 4573.988281, 38038.082031, -69395.195312, 91.736633
2.420000, -26753.257812, -31353.371094, 4600.112793, 37933.066406, -69286.460938, 92.260590
2.430000, -26723.326172, -31350.257812, 4626.932129, 37825.203125, -69175.484375, 92.798477
2.440000, -26693.554688, -31347.082031, 4653.527832, 37715.636719, -69062.742188, 93.331886
2.450000, -26663.628906, -31342.595703, 4678.967285, 37605.812500, -68948.429688, 93.842102
2.460000, -26633.562500, -31336.154297, 4702.590820, 37496.550781, -68832.726562, 94.315903
2.470000, -26603.615234, -31327.599609, 4723.984863, 37388.527344, -68716.148438, 94.744980
2.480000, -26573.701172, -31316.880859, 4743.179688, 37281.636719, -68598.539062, 95.129959
2.490000, -26543.853516, -31304.375000, 4760.521484, 37175.574219, -68479.968750, 95.477768
2.500000, -26513.941406, -31290.746094, 4776.805176, 37069.195312, -68359.960938, 95.804359
2.510000, -26484.113281, -31276.925781, 4792.812012, 36961.632812, -68238.578125, 96.125389
2.520000, -26454.044922, -31263.101562, 4809.056152, 36852.238281, -68115.359375, 96.451187
2.530000, -26424.160156, -31249.585938, 4825.425293, 36741.003906, -67990.609375, 96.779488
