Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
32.080002, -26609.572266, -30610.132812, 4000.561279, 36660.820312, -68457.226562, 80.235886
32.090000, -26604.558594, -30605.753906, 4001.195557, 36707.484375, -68498.015625, 80.248604
32.100002, -26599.511719, -30599.050781, 3999.539307, 36756.589844, -68539.046875, 80.215393
32.110001, -26594.636719, -30590.703125, 3996.066406, 36807.746094, -68580.515625, 80.145729
32.120003, -26589.816406, -30581.212891, 3991.396484, 36860.007812, -68621.882812, 80.052071
32.130001, -26584.621094, -30570.939453, 3986.317871, 36912.296875, -68662.546875, 79.950218
32.140003, -26579.832031, -30561.447266, 3981.614258, 36963.488281, -68702.929688, 79.855888
32.150002, -26574.576172, -30552.531250, 3977.955078, 37012.535156, -68741.804688, 79.782494
32.160000, -26569.693359, -30545.244141, 3975.551025, 37059.031250, -68779.750000, 79.734283
32.170002, -26564.552734, -30538.708984, 3974.155518, 37103.406250, -68816.367188, 79.706284
32.180000, -26559.644531, -30532.763672, 3973.118164, 37146.214844, -68852.031250, 79.685478
32.190002, -26554.841797, -30526.529297, 3971.687256, 37188.324219, -68886.679688, 79.656784
32.200001, -26549.830078, -30519.195312, 3969.364990, 37230.308594, -68920.179688, 79.610207
32.210003, -26544.824219, -30510.867188, 3966.043213, 37272.363281, -68952.726562, 79.543587
32.220001, -26539.777344, -30501.714844, 3961.936523, 37314.097656, -68984.234375, 79.461220
32.230003, -26534.939453, -30492.468750, 3957.529541, 37354.878906, -69014.632812, 79.372841
32.240002, -26529.775391, -30483.097656, 3953.322021, 37394.019531, -69043.414062, 79.288445
32.250000, -26524.710938, -30474.361328, 3949.650635, 37431.058594, -69070.609375, 79.214813
32.260002, -26519.910156, -30466.556641, 3946.647461, 37465.753906, -69096.468750, 79.154579
32.270000, -26514.833984, -30459.128906, 3944.294189, 37498.000000, -69120.273438, 79.107384
32.280003, -26509.894531, -30452.496094, 3942.601318, 37527.808594, -69142.484375, 79.073433
32.290001, -26504.921875, -30446.589844, 3941.667969, 37555.210938, -69163.007812, 79.054718
32.300003, -26499.685547, -30441.214844, 3941.529297, 37580.046875, -69181.570312, 79.051933
32.310001, -26494.859375, -30436.808594, 3941.949707, 37602.730469, -69198.937500, 79.060364
32.320000, -26489.953125, -30432.263672, 3942.309814, 37624.089844, -69214.820312, 79.067581
32.330002, -26485.058594, -30426.884766, 3941.825928, 37645.171875, -69229.710938, 79.057877
32.340000, -26479.796875, -30419.763672, 3939.965820, 37666.546875, -69243.117188, 79.020576
32.350002, -26474.878906, -30411.695312, 3936.815918, 37688.183594, -69255.851562, 78.957397
32.360001, -26470.072266, -30403.177734, 3933.105225, 37708.925781, -69267.265625, 78.882973
32.370003, -26464.937500, -30394.919922, 3929.983398, 37727.546875, -69276.859375, 78.820366
32.380001, -26459.927734, -30388.419922, 3928.492676, 37742.691406, -69284.773438, 78.790466
32.390003, -26455.060547, -30384.312500, 3929.251709, 37753.617188, -69290.890625, 78.805687
32.400002, -26450.060547, -30382.191406, 3932.130615, 37760.656250, -69295.046875, 78.863426
32.410000, -26445.189453, -30381.542969, 3936.353516, 37764.726562, -69297.843750, 78.948120
32.420002, -26440.000000, -30380.880859, 3940.879883, 37767.742188, -69299.531250, 79.038910
32.430000, -26435.064453, -30379.763672, 3944.698486, 37770.726562, -69300.757812, 79.115494
32.440002, -26430.060547, -30377.230469, 3947.170410, 37774.800781, -69301.726562, 79.165077
32.450001, -26425.064453, -30373.066406, 3948.001953, 37780.492188, -69302.671875, 79.181747
32.460003, -26420.027344, -30367.330078, 3947.301758, 37787.609375, -69303.492188, 79.167709
32.470001, -26415.171875, -30360.630859, 3945.458496, 37795.824219, -69304.406250, 79.130730
32.480003, -26409.921875, -30353.007812, 3943.085205, 37804.199219, -69304.695312, 79.083138
32.490002, -26405.068359, -30345.888672, 3940.819824, 37812.148438, -69305.031250, 79.037704
32.500000, -26400.332031, -30339.250000, 3938.918701, 37819.160156, -69304.937500, 78.999573
32.510002, -26395.164062, -30332.269531, 3937.105469, 37825.859375, -69304.210938, 78.963211
32.520000, -26390.212891, -30324.656250, 3934.443115, 37833.265625, -69303.554688, 78.909805
32.530003, -26385.156250, -30314.835938, 3929.679199, 37842.968750, -69303.101562, 78.814262
32.540001, -26380.142578, -30301.847656, 3921.704590, 37856.281250, -69303.046875, 78.654327
32.550003, -26375.388672, -30285.353516, 3909.964844, 37873.613281, -69303.484375, 78.418869
32.560001, -26370.226562, -30265.041016, 3894.813721, 37894.437500, -69303.664062, 78.114998
32.570000, -26365.269531, -30242.632812, 3877.363770, 37916.937500, -69303.468750, 77.765015
32.580002, -26360.177734, -30219.402344, 3859.225098, 37938.851562, -69301.867188, 77.401222
