Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
0.670000, 357.082825, 0.000000, 357.082825, 0.000000, 0.000000, 33.156059
0.680000, 359.236755, 0.000000, 359.236755, 0.000000, 0.000000, 33.356060
0.690000, 361.391144, 0.000000, 361.391144, 0.000000, 0.000000, 33.556099
0.700000, 363.545319, 0.000000, 363.545319, 0.000000, 0.000000, 33.756123
0.710000, 365.699371, 0.000000, 365.699371, 0.000000, 0.000000, 33.956131
0.720000, 367.853699, 0.000000, 367.853699, 0.000000, 0.000000, 34.156166
0.730000, 370.008026, 0.000000, 370.008026, 0.000000, 0.000000, 34.356201
0.740000, 372.161957, 0.000000, 372.161957, 0.000000, 0.000000, 34.556198
0.750000, 374.316742, 0.000000, 374.316742, 0.000000, 0.000000, 34.756275
0.760000, 376.470947, 0.000000, 376.470947, 0.000000, 0.000000, 34.956299
0.770000, 378.625397, 0.000000, 378.625397, 0.000000, 0.000000, 35.156345
0.780000, 380.779663, 0.000000, 380.779663, 0.000000, 0.000000, 35.356373
0.790000, 382.934021, 0.000000, 382.934021, 0.000000, 0.000000, 35.556412
0.800000, 385.088013, 0.000000, 385.088013, 0.000000, 0.000000, 35.756413
0.810000, 387.242279, 0.000000, 387.242279, 0.000000, 0.000000, 35.956444
0.820000, 389.396606, 0.000000, 389.396606, 0.000000, 0.000000, 36.156479
0.830000, 391.550995, 0.000000, 391.550995, 0.000000, 0.000000, 36.356522
0.840000, 393.705231, 0.000000, 393.705231, 0.000000, 0.000000, 36.556545
0.850000, 395.859161, 0.000000, 395.859161, 0.000000, 0.000000, 36.756546
0.860000, 398.013306, 0.000000, 398.013306, 0.000000, 0.000000, 36.956562
0.870000, 400.168030, 0.000000, 400.168030, 0.000000, 0.000000, 37.156635
0.880000, 402.322174, 0.000000, 402.322174, 0.000000, 0.000000, 37.356651
0.890000, 404.476257, 0.000000, 404.476257, 0.000000, 0.000000, 37.556664
0.900000, 406.630463, 0.000000, 406.630463, 0.000000, 0.000000, 37.756687
0.910000, 408.784851, 0.000000, 408.784851, 0.000000, 0.000000, 37.956730
0.920000, 410.938782, 0.000000, 410.938782, 0.000000, 0.000000, 38.156723
0.930000, 413.093719, 0.000000, 413.093719, 0.000000, 0.000000, 38.356819
0.940000, 415.247528, 0.000000, 415.247528, 0.000000, 0.000000, 38.556808
0.950000, 417.401733, 0.000000, 417.401733, 0.000000, 0.000000, 38.756828
0.960000, 419.556122, 0.000000, 419.556122, 0.000000, 0.000000, 38.956867
0.970000, 421.710358, 0.000000, 421.710358, 0.000000, 0.000000, 39.156895
0.980000, 423.864410, 0.000000, 423.864410, 0.000000, 0.000000, 39.356903
0.990000, 426.018921, 0.000000, 426.018921, 0.000000, 0.000000, 39.556957
1.000000, 428.172821, 0.000000, 428.172821, 0.000000, 0.000000, 39.756950
1.010000, 430.327301, 0.000000, 430.327301, 0.000000, 0.000000, 39.957001
1.020000, 432.480927, 0.000000, 432.480927, 0.000000, 0.000000, 40.156971
1.030000, 434.635651, 0.000000, 434.635651, 0.000000, 0.000000, 40.357040
1.040000, 436.789795, 0.000000, 436.789795, 0.000000, 0.000000, 40.557064
1.050000, 438.943542, 0.000000, 438.943542, 0.000000, 0.000000, 40.757038
1.060000, 441.098022, 0.000000, 441.098022, 0.000000, 0.000000, 40.957088
1.070000, 443.252014, 0.000000, 443.252014, 0.000000, 0.000000, 41.157089
1.080000, 445.405884, 0.000000, 445.405884, 0.000000, 0.000000, 41.357086
1.090000, 447.559723, 0.000000, 447.559723, 0.000000, 0.000000, 41.557076
1.100000, 449.714355, 0.000000, 449.714355, 0.000000, 0.000000, 41.757137
1.110000, 451.868439, 0.000000, 451.868439, 0.000000, 0.000000, 41.957150
1.120000, 454.022583, 0.000000, 454.022583, 0.000000, 0.000000, 42.157166
1.130000, 456.177094, 0.000000, 456.177094, 0.000000, 0.000000, 42.357224
1.140000, 458.331329, 0.000000, 458.331329, 0.000000, 0.000000, 42.557247
1.150000, 460.485168, 0.000000, 460.485168, 0.000000, 0.000000, 42.757233
1.160000, 462.639618, 0.000000, 462.639618, 0.000000, 0.000000, 42.957279
1.170000, 464.794098, 0.000000, 464.794098, 0.000000, 0.000000, 43.157330
1.180000, 466.948120, 0.000000, 466.948120, 0.000000, 0.000000, 43.357338
1.190000, 469.102570, 0.000000, 469.102570, 0.000000, 0.000000, 43.557381
