Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
15.810000, -24749.523438, -28360.259766, 3610.735840, 26316.863281, -56176.851562, 72.417488
15.820001, -24744.753906, -28350.451172, 3605.697754, 26338.115234, -56188.750000, 72.316444
15.830001, -24739.658203, -28344.525391, 3604.867432, 26353.751953, -56199.007812, 72.299789
15.840001, -24734.630859, -28342.789062, 3608.157715, 26363.783203, -56207.871094, 72.365776
15.850000, -24729.716797, -28344.615234, 3614.898926, 26369.009766, -56215.355469, 72.500984
15.860001, -24724.699219, -28348.746094, 3624.047119, 26370.939453, -56221.902344, 72.684456
15.870001, -24719.798828, -28354.093750, 3634.294189, 26371.376953, -56228.125000, 72.889977
15.880001, -24714.744141, -28359.064453, 3644.321045, 26372.341797, -56234.605469, 73.091072
15.890000, -24709.732422, -28362.667969, 3652.935547, 26375.671875, -56241.886719, 73.263847
15.900001, -24704.742188, -28363.927734, 3659.184570, 26382.716797, -56250.628906, 73.389175
15.910001, -24699.746094, -28362.242188, 3662.495605, 26394.445312, -56261.113281, 73.455589
15.920001, -24694.828125, -28357.501953, 3662.674316, 26411.230469, -56273.500000, 73.459175
15.930000, -24689.753906, -28349.607422, 3659.853760, 26432.951172, -56287.750000, 73.402603
15.940001, -24684.832031, -28339.273438, 3654.440918, 26458.898438, -56303.710938, 73.294037
15.950001, -24679.843750, -28326.992188, 3647.149170, 26488.105469, -56320.953125, 73.147797
15.960001, -24674.837891, -28313.751953, 3638.913574, 26519.082031, -56338.980469, 72.982620
15.970001, -24669.976562, -28300.914062, 3630.937256, 26549.876953, -56357.332031, 72.822655
15.980000, -24664.939453, -28289.482422, 3624.542725, 26578.705078, -56374.996094, 72.694397
15.990001, -24659.882812, -28280.818359, 3620.934570, 26603.816406, -56391.710938, 72.622032
16.000000, -24654.914062, -28275.916016, 3621.001221, 26623.744141, -56406.988281, 72.623367
16.010000, -24649.853516, -28274.976562, 3625.123779, 26638.000000, -56420.609375, 72.706055
16.020000, -24644.748047, -28277.910156, 3633.161377, 26646.750000, -56432.558594, 72.867249
16.030001, -24639.914062, -28284.330078, 3644.416992, 26650.798828, -56443.234375, 73.093002
16.040001, -24634.888672, -28292.742188, 3657.853027, 26651.888672, -56452.953125, 73.362480
16.050001, -24630.050781, -28302.263672, 3672.213623, 26651.587891, -56462.285156, 73.650490
16.060001, -24625.031250, -28311.255859, 3686.224854, 26651.953125, -56471.910156, 73.931503
16.070002, -24619.958984, -28318.832031, 3698.873779, 26654.458984, -56482.105469, 74.185196
16.080000, -24614.933594, -28324.388672, 3709.455322, 26660.232422, -56493.617188, 74.397423
16.090000, -24609.996094, -28327.666016, 3717.669434, 26669.888672, -56506.722656, 74.562164
16.100000, -24604.949219, -28328.484375, 3723.534912, 26683.445312, -56521.292969, 74.679802
16.110001, -24600.070312, -28327.500000, 3727.429932, 26700.560547, -56537.484375, 74.757919
16.120001, -24595.113281, -28325.046875, 3729.934326, 26720.474609, -56555.031250, 74.808144
16.130001, -24590.050781, -28321.708984, 3731.658203, 26742.457031, -56573.792969, 74.842728
16.140001, -24585.164062, -28318.281250, 3733.116211, 26765.699219, -56593.566406, 74.871964
16.150002, -24580.000000, -28314.615234, 3734.615234, 26789.880859, -56614.234375, 74.902031
16.160000, -24575.101562, -28311.279297, 3736.178223, 26814.781250, -56635.855469, 74.933372
16.170000, -24570.109375, -28307.775391, 3737.666504, 26840.654297, -56658.226562, 74.963226
16.180000, -24564.980469, -28303.744141, 3738.763672, 26867.724609, -56681.316406, 74.985229
16.190001, -24560.166016, -28299.351562, 3739.185791, 26896.230469, -56705.375000, 74.993698
16.200001, -24555.105469, -28293.935547, 3738.829102, 26926.187500, -56729.937500, 74.986542
16.210001, -24550.150391, -28287.988281, 3737.837158, 26957.406250, -56755.136719, 74.966652
16.220001, -24545.093750, -28281.716797, 3736.624023, 26989.123047, -56780.566406, 74.942322
16.230001, -24540.296875, -28276.013672, 3735.717529, 27020.525391, -56806.171875, 74.924133
16.240002, -24535.273438, -28270.861328, 3735.588867, 27050.960938, -56831.382812, 74.921555
16.250000, -24530.316406, -28266.765625, 3736.448975, 27079.937500, -56856.175781, 74.938812
16.260000, -24525.212891, -28263.417969, 3738.205566, 27107.550781, -56880.363281, 74.974045
16.270000, -24520.218750, -28260.693359, 3740.474121, 27133.958984, -56903.890625, 75.019539
16.280001, -24515.201172, -28257.988281, 3742.786621, 27159.886719, -56927.054688, 75.065918
16.290001, -24510.347656, -28255.115234, 3744.766846, 27185.439453, -56949.605469, 75.105629
16.300001, -24505.306641, -28251.693359, 3746.386475, 27210.900391, -56971.531250, 75.138115
16.310001, -24500.314453, -28248.251953, 3747.937500, 27235.607422, -56992.636719, 75.169228
16.320002, -24495.343750, -28245.337891, 3749.994141, 27258.822266, -57012.777344, 75.210464
16.330000, -24490.320312, -28243.511719, 3753.191406, 27279.708984, -57031.632812, 75.274597
16.340000, -24485.375000, -28243.439453, 3758.065186, 27297.429688, -57049.082031, 75.372345
16.350000, -24480.464844, -28245.349609, 3764.885254, 27311.589844, -57065.042969, 75.509132
16.360001, -24475.335938, -28249.113281, 3773.776855, 27322.095703, -57079.093750, 75.687462
16.370001, -24470.392578, -28255.140625, 3784.747314, 27328.777344, -57091.628906, 75.907494
16.380001, -24465.335938, -28263.066406, 3797.730713, 27331.896484, -57102.359375, 76.167885
16.390001, -24460.474609, -28273.027344, 3812.552490, 27331.648438, -57111.882812, 76.465149
16.400002, -24455.455078, -28284.376953, 3828.922119, 27328.642578, -57120.000000, 76.793465
16.410000, -24450.414062, -28296.820312, 3846.405518, 27323.505859, -57127.042969, 77.144112
16.420000, -24445.562500, -28310.070312, 3864.508301, 27317.171875, -57133.687500, 77.507187
16.430000, -24440.525391, -28323.138672, 3882.612549, 27310.738281, -57140.058594, 77.870285
16.440001, -24435.597656, -28335.597656, 3900.000732, 27305.384766, -57146.882812, 78.219032
16.450001, -24430.458984, -28346.324219, 3915.865723, 27302.500000, -57154.457031, 78.537216
16.460001, -24425.500000, -28354.970703, 3929.471436, 27303.136719, -57163.441406, 78.810097
16.470001, -24420.613281, -28360.904297, 3940.291016, 27308.375000, -57174.195312, 79.027092
16.480001, -24415.589844, -28363.726562, 3948.136230, 27318.697266, -57187.015625, 79.184441
16.490002, -24410.648438, -28363.716797, 3953.069092, 27334.099609, -57202.074219, 79.283379
16.500000, -24405.550781, -28360.921875, 3955.370117, 27354.380859, -57219.226562, 79.329529
16.510000, -24400.710938, -28356.126953, 3955.415039, 27378.943359, -57238.589844, 79.330429
16.520000, -24395.517578, -28349.220703, 3953.703613, 27407.111328, -57259.515625, 79.296104
16.530001, -24390.648438, -28341.460938, 3950.812256, 27438.039062, -57282.277344, 79.238113
16.540001, -24385.636719, -28333.062500, 3947.426758, 27470.650391, -57306.085938, 79.170212
16.550001, -24380.609375, -28324.875000, 3944.266357, 27503.796875, -57330.636719, 79.106827
16.560001, -24375.705078, -28317.753906, 3942.048340, 27536.291016, -57355.574219, 79.062340
16.570002, -24370.718750, -28312.103516, 3941.384277, 27567.302734, -57380.558594, 79.049019
16.580000, -24365.781250, -28308.419922, 3942.638672, 27596.308594, -57405.460938, 79.074181
16.590000, -24360.595703, -28306.375000, 3945.778809, 27623.183594, -57429.855469, 79.137161
16.600000, -24355.783203, -28306.068359, 3950.285645, 27648.501953, -57454.351562, 79.227547
16.610001, -24350.812500, -28306.093750, 3955.281738, 27673.503906, -57478.859375, 79.327751
16.620001, -24345.769531, -28305.527344, 3959.757324, 27699.466797, -57503.839844, 79.417519
16.630001, -24340.759766, -28303.601562, 3962.842285, 27727.414062, -57529.304688, 79.479385
16.640001, -24335.705078, -28299.767578, 3964.062988, 27757.962891, -57555.539062, 79.503868
16.650002, -24330.855469, -28294.320312, 3963.464355, 27790.941406, -57582.597656, 79.491859
16.660000, -24325.816406, -28287.429688, 3961.613525, 27825.652344, -57609.886719, 79.454742
16.670000, -24320.798828, -28280.326172, 3959.527100, 27860.541016, -57637.148438, 79.412895
16.680000, -24315.800781, -28274.115234, 3958.314453, 27894.214844, -57664.050781, 79.388573
16.690001, -24310.777344, -28269.705078, 3958.928711, 27925.162109, -57690.128906, 79.400894
16.700001, -24305.730469, -28267.714844, 3961.984131, 27952.593750, -57714.976562, 79.462181
16.710001, -24300.914062, -28268.562500, 3967.648682, 27976.304688, -57738.949219, 79.575790
16.720001, -24295.832031, -28271.523438, 3975.690918, 27996.541016, -57761.601562, 79.737076
16.730001, -24290.853516, -28276.476562, 3985.623291, 28013.996094, -57783.398438, 79.936295
16.740002, -24286.035156, -28282.792969, 3996.758301, 28029.656250, -57804.804688, 80.159615
16.750000, -24280.951172, -28289.087891, 4008.135986, 28045.058594, -57825.859375, 80.387802
16.760000, -24275.908203, -28294.611328, 4018.702637, 28061.533203, -57847.335938, 80.599731
16.770000, -24270.968750, -28298.378906, 4027.410645, 28080.611328, -57869.496094, 80.774376
16.780001, -24265.919922, -28299.283203, 4033.363525, 28103.625000, -57892.855469, 80.893768
16.790001, -24260.960938, -28296.998047, 4036.038086, 28131.017578, -57917.367188, 80.947411
16.800001, -24255.943359, -28291.380859, 4035.437744, 28162.873047, -57942.984375, 80.935371
16.810001, -24251.031250, -28283.136719, 4032.104736, 28198.455078, -57969.625000, 80.868530
16.820002, -24246.171875, -28273.250000, 4027.078369, 28236.027344, -57996.570312, 80.767715
16.830000, -24241.078125, -28262.755859, 4021.677979, 28273.812500, -58023.296875, 80.659409
16.840000, -24235.929688, -28253.322266, 4017.392090, 28309.626953, -58049.007812, 80.573448
16.850000, -24231.173828, -28246.769531, 4015.596436, 28341.277344, -58073.343750, 80.537430
16.860001, -24225.949219, -28243.376953, 4017.427490, 28367.326172, -58095.351562, 80.574158
16.870001, -24221.121094, -28244.722656, 4023.601562, 28386.503906, -58115.230469, 80.697983
16.880001, -24216.177734, -28250.556641, 4034.378174, 28398.615234, -58132.406250, 80.914124
16.890001, -24211.144531, -28260.626953, 4049.482910, 28404.074219, -58147.218750, 81.217064
16.900002, -24206.160156, -28274.355469, 4068.196045, 28403.923828, -58160.132812, 81.592377
16.910002, -24201.138672, -28290.710938, 4089.572266, 28399.697266, -58171.523438, 82.021103
16.920000, -24196.130859, -28308.677734, 4112.546875, 28393.152344, -58182.191406, 82.481888
16.930000, -24191.207031, -28327.232422, 4136.025391, 28386.097656, -58192.933594, 82.952774
16.940001, -24186.195312, -28345.142578, 4158.946777, 28380.332031, -58204.367188, 83.412498
16.950001, -24181.185547, -28361.423828, 4180.238281, 28377.628906, -58217.183594, 83.839516
16.960001, -24176.341797, -28375.230469, 4198.888184, 28379.519531, -58232.085938, 84.213570
16.970001, -24171.289062, -28385.490234, 4214.200195, 28387.335938, -58249.421875, 84.520653
16.980001, -24166.214844, -28391.978516, 4225.763672, 28401.470703, -58269.289062, 84.752586
16.990002, -24161.353516, -28394.888672, 4233.535156, 28422.160156, -58292.031250, 84.908455
17.000000, -24156.335938, -28393.941406, 4237.606445, 28449.230469, -58317.378906, 84.990105
17.010000, -24151.271484, -28389.423828, 4238.152832, 28482.300781, -58345.117188, 85.001068
17.020000, -24146.365234, -28381.660156, 4235.294922, 28520.822266, -58375.046875, 84.943741
17.030001, -24141.373047, -28370.646484, 4229.273438, 28564.152344, -58406.562500, 84.822968
17.040001, -24136.232422, -28356.869141, 4220.636719, 28611.136719, -58438.945312, 84.649757
17.050001, -24131.416016, -28341.884766, 4210.469238, 28659.656250, -58471.695312, 84.445831
17.060001, -24126.369141, -28326.787109, 4200.418457, 28707.537109, -58503.566406, 84.244247
17.070002, -24121.431641, -28313.708984, 4192.277344, 28751.777344, -58533.855469, 84.080971
17.080000, -24116.359375, -28303.833984, 4187.473633, 28790.355469, -58561.750000, 83.984627
17.090000, -24111.339844, -28297.968750, 4186.629883, 28822.054688, -58586.683594, 83.967705
17.100000, -24106.513672, -28296.195312, 4189.681152, 28846.826172, -58608.796875, 84.028900
17.110001, -24101.476562, -28297.689453, 4196.213379, 28864.955078, -58627.562500, 84.159912
17.120001, -24096.414062, -28302.283203, 4205.869141, 28877.113281, -58643.425781, 84.353577
17.130001, -24091.416016, -28309.753906, 4218.337891, 28883.830078, -58656.695312, 84.603653
17.140001, -24086.320312, -28319.630859, 4233.309570, 28885.884766, -58667.789062, 84.903923
17.150002, -24081.376953, -28331.720703, 4250.343750, 28884.187500, -58677.308594, 85.245567
17.160002, -24076.388672, -28345.181641, 4268.793457, 28880.087891, -58685.714844, 85.615593
17.170000, -24071.515625, -28359.373047, 4287.856445, 28875.109375, -58693.992188, 85.997925
17.180000, -24066.568359, -28373.189453, 4306.620605, 28871.042969, -58702.851562, 86.374260
17.190001, -24061.609375, -28385.916016, 4324.307617, 28869.343750, -58712.917969, 86.728989
17.200001, -24056.587891, -28396.882812, 4340.294922, 28871.441406, -58725.082031, 87.049637
17.210001, -24051.484375, -28405.619141, 4354.134766, 28878.277344, -58739.699219, 87.327209
17.220001, -24046.535156, -28411.966797, 4365.430664, 28890.619141, -58757.425781, 87.553764
17.230001, -24041.578125, -28415.279297, 4373.700684, 28909.498047, -58778.609375, 87.719627
17.240002, -24036.619141, -28415.080078, 4378.461426, 28935.500000, -58803.417969, 87.815109
17.250000, -24031.667969, -28411.015625, 4379.347168, 28969.023438, -58831.878906, 87.832878
17.260000, -24026.597656, -28402.949219, 4376.351562, 29009.962891, -58863.773438, 87.772789
17.270000, -24021.658203, -28391.496094, 4369.837402, 29057.500000, -58898.894531, 87.642143
17.280001, -24016.669922, -28377.105469, 4360.435547, 29110.482422, -58936.472656, 87.453575
17.290001, -24011.595703, -28360.621094, 4349.024902, 29167.343750, -58975.863281, 87.224724
17.300001, -24006.566406, -28343.082031, 4336.514648, 29226.369141, -59016.316406, 86.973816
17.310001, -24001.828125, -28325.792969, 4323.965820, 29285.699219, -59057.296875, 86.722137
17.320002, -23996.656250, -28309.167969, 4312.510742, 29343.285156, -59097.226562, 86.492401
17.330000, -23991.664062, -28295.035156, 4303.370117, 29397.117188, -59135.949219, 86.309067
17.340000, -23986.802734, -28284.494141, 4297.691406, 29445.246094, -59172.429688, 86.195175
17.350000, -23981.773438, -28278.218750, 4296.446289, 29486.371094, -59206.246094, 86.170204
17.360001, -23976.726562, -28276.992188, 4300.264648, 29519.310547, -59236.937500, 86.246788
17.370001, -23971.832031, -28281.074219, 4309.243164, 29544.080078, -59264.722656, 86.426857
17.380001, -23966.744141, -28289.519531, 4322.775879, 29561.531250, -59289.609375, 86.698273
17.390001, -23961.755859, -28301.287109, 4339.530762, 29573.591797, -59312.328125, 87.034317
17.400002, -23956.839844, -28314.539062, 4357.700195, 29582.832031, -59333.781250, 87.398720
17.410002, -23951.804688, -28327.326172, 4375.521484, 29591.955078, -59354.625000, 87.756149
17.420000, -23946.916016, -28338.544922, 4391.628418, 29602.970703, -59375.785156, 88.079193
17.430000, -23941.816406, -28346.996094, 4405.180664, 29617.404297, -59397.542969, 88.350990
17.440001, -23936.832031, -28352.425781, 4415.593750, 29636.193359, -59420.738281, 88.559845
17.450001, -23931.847656, -28354.179688, 4422.331543, 29660.244141, -59445.406250, 88.694977
17.460001, -23926.902344, -28351.927734, 4425.024414, 29690.042969, -59471.882812, 88.748985
17.470001, -23921.929688, -28345.652344, 4423.722168, 29725.353516, -59499.804688, 88.722870
17.480001, -23916.939453, -28336.091797, 4419.151855, 29765.048828, -59528.878906, 88.631203
17.490002, -23911.951172, -28324.769531, 4412.818848, 29807.011719, -59558.375000, 88.504189
17.500000, -23906.986328, -28313.810547, 4406.824219, 29848.304688, -59587.578125, 88.383957
17.510000, -23901.835938, -28305.351562, 4403.516602, 29885.667969, -59615.437500, 88.317619
17.520000, -23896.974609, -28301.941406, 4404.967285, 29916.134766, -59641.289062, 88.346718
17.530001, -23891.867188, -28304.158203, 4412.291016, 29938.367188, -59664.691406, 88.493607
17.540001, -23886.933594, -28312.296875, 4425.362793, 29952.388672, -59685.746094, 88.755768
17.550001, -23882.132812, -28325.058594, 4442.925293, 29959.859375, -59704.804688, 89.108009
17.560001, -23877.082031, -28340.416016, 4463.333496, 29963.109375, -59722.257812, 89.517319
17.570002, -23872.085938, -28357.054688, 4484.968262, 29964.609375, -59739.328125, 89.951225
17.580000, -23867.015625, -28373.566406, 4506.551758, 29966.265625, -59756.394531, 90.384109
17.590000, -23862.146484, -28389.078125, 4526.932129, 29969.927734, -59774.425781, 90.792862
17.600000, -23857.187500, -28402.257812, 4545.069336, 29977.382812, -59793.851562, 91.156624
17.610001, -23852.123047, -28412.160156, 4560.037598, 29989.996094, -59815.281250, 91.456825
17.620001, -23847.144531, -28418.345703, 4571.201660, 30008.765625, -59839.152344, 91.680748
17.630001, -23842.210938, -28420.529297, 4578.318848, 30033.982422, -59865.343750, 91.823486
17.640001, -23837.203125, -28418.810547, 4581.606934, 30065.291016, -59893.808594, 91.889427
17.650002, -23832.167969, -28413.845703, 4581.678711, 30101.767578, -59924.175781, 91.890877
17.660002, -23827.148438, -28406.640625, 4579.493164, 30141.939453, -59955.945312, 91.847038
17.670000, -23822.291016, -28398.414062, 4576.123047, 30183.845703, -59988.496094, 91.779449
17.680000, -23817.259766, -28389.935547, 4572.675293, 30225.955078, -60020.988281, 91.710297
17.690001, -23812.193359, -28382.416016, 4570.222656, 30266.332031, -60052.664062, 91.661102
17.700001, -23807.287109, -28376.978516, 4569.691406, 30303.484375, -60083.246094, 91.650444
17.710001, -23802.265625, -28374.173828, 4571.908203, 30336.164062, -60111.949219, 91.694901
17.720001, -23797.316406, -28374.839844, 4577.523438, 30363.214844, -60138.492188, 91.807526
17.730001, -23792.296875, -28379.205078, 4586.909180, 30384.326172, -60162.839844, 91.995773
17.740002, -23787.248047, -28387.138672, 4599.891113, 30399.767578, -60185.074219, 92.256142
17.750000, -23782.378906, -28398.054688, 4615.676270, 30410.812500, -60205.828125, 92.572731
17.760000, -23777.304688, -28410.099609, 4632.794434, 30419.816406, -60225.726562, 92.916054
17.770000, -23772.273438, -28421.529297, 4649.254883, 30429.480469, -60245.699219, 93.246185
17.780001, -23767.271484, -28430.224609, 4662.952637, 30442.806641, -60266.597656, 93.520905
17.790001, -23762.193359, -28434.339844, 4672.146973, 30462.183594, -60288.906250, 93.705307
17.800001, -23757.261719, -28433.250000, 4675.988281, 30488.798828, -60313.289062, 93.782356
17.810001, -23752.443359, -28427.121094, 4674.677734, 30522.289062, -60339.457031, 93.756073
17.820002, -23747.408203, -28416.896484, 4669.487793, 30560.861328, -60366.703125, 93.651985
17.830000, -23742.441406, -28404.855469, 4662.414062, 30601.654297, -60394.312500, 93.510109
17.840000, -23737.433594, -28392.984375, 4655.550781, 30641.800781, -60421.457031, 93.372459
17.850000, -23732.310547, -28382.865234, 4650.555176, 30678.845703, -60447.250000, 93.272270
17.860001, -23727.367188, -28375.591797, 4648.225098, 30711.498047, -60471.464844, 93.225540
17.870001, -23722.382812, -28370.886719, 4648.503906, 30739.750000, -60493.914062, 93.231125
17.880001, -23717.425781, -28368.292969, 4650.867188, 30764.175781, -60514.562500, 93.278519
17.890001, -23712.501953, -28367.296875, 4654.794434, 30785.277344, -60533.597656, 93.357285
17.900002, -23707.498047, -28367.611328, 4660.112793, 30803.740234, -60551.222656, 93.463959
17.910002, -23702.546875, -28369.419922, 4666.874023, 30819.656250, -60567.804688, 93.599556
17.920000, -23697.595703, -28372.591797, 4674.995605, 30833.246094, -60583.492188, 93.762444
17.930000, -23692.617188, -28376.541016, 4683.924316, 30845.642578, -60598.660156, 93.941521
17.940001, -23687.585938, -28380.033203, 4692.446289, 30858.367188, -60613.828125, 94.112442
17.950001, -23682.607422, -28381.878906, 4699.270996, 30873.078125, -60629.250000, 94.249321
17.960001, -23677.642578, -28381.355469, 4703.713379, 30890.843750, -60645.429688, 94.338417
17.970001, -23672.632812, -28378.761719, 4706.129883, 30911.044922, -60661.925781, 94.386879
17.980001, -23667.613281, -28375.433594, 4707.819824, 30932.066406, -60678.511719, 94.420776
17.990002, -23662.658203, -28373.083984, 4710.425293, 30951.835938, -60694.843750, 94.473030
18.000000, -23657.640625, -28373.019531, 4715.379395, 30968.351562, -60710.187500, 94.572388
18.010000, -23652.691406, -28376.267578, 4723.577148, 30980.509766, -60724.628906, 94.736809
18.020000, -23647.619141, -28382.572266, 4734.953613, 30988.441406, -60737.742188, 94.964966
18.030001, -23642.714844, -28391.238281, 4748.522461, 30993.382812, -60750.250000, 95.237114
18.040001, -23637.775391, -28400.824219, 4763.048340, 30997.082031, -60762.519531, 95.528442
18.050001, -23632.625000, -28410.146484, 4777.520996, 31001.072266, -60774.742188, 95.818710
18.060001, -23627.671875, -28418.919922, 4791.249023, 31006.472656, -60787.812500, 96.094040
18.070002, -23622.632812, -28426.035156, 4803.402832, 31014.570312, -60802.066406, 96.337807
18.080000, -23617.826172, -28430.681641, 4812.854980, 31027.066406, -60818.128906, 96.527367
18.090000, -23612.675781, -28430.992188, 4818.316406, 31045.673828, -60836.031250, 96.636909
18.100000, -23607.810547, -28426.568359, 4818.758301, 31071.636719, -60856.488281, 96.645775
18.110001, -23602.861328, -28416.904297, 4814.043457, 31104.869141, -60879.015625, 96.551208
18.120001, -23597.820312, -28402.960938, 4805.141602, 31144.027344, -60903.250000, 96.372673
18.130001, -23592.804688, -28386.759766, 4793.955566, 31186.091797, -60928.078125, 96.148331
18.140001, -23587.886719, -28370.697266, 4782.811523, 31227.962891, -60952.839844, 95.924828
18.150002, -23582.871094, -28356.746094, 4773.875000, 31266.294922, -60976.210938, 95.745598
18.160002, -23578.005859, -28346.609375, 4768.603027, 31298.722656, -60997.472656, 95.639847
18.170000, -23572.826172, -28340.363281, 4767.537598, 31324.330078, -61015.941406, 95.618484
18.180000, -23567.949219, -28338.253906, 4770.305176, 31343.046875, -61031.507812, 95.673988
18.190001, -23562.847656, -28338.937500, 4776.090820, 31355.962891, -61044.175781, 95.790024
18.200001, -23557.957031, -28342.029297, 4784.072754, 31363.974609, -61054.246094, 95.950119
18.210001, -23552.898438, -28346.509766, 4793.610352, 31368.199219, -61061.988281, 96.141411
18.220001, -23547.968750, -28352.164062, 4804.195312, 31369.291016, -61067.761719, 96.353699
18.230001, -23542.921875, -28358.222656, 4815.301270, 31368.347656, -61071.980469, 96.576447
18.240002, -23537.914062, -28364.238281, 4826.323730, 31366.328125, -61074.976562, 96.797508
18.250000, -23532.998047, -28369.701172, 4836.703125, 31364.140625, -61077.281250, 97.005684
18.260000, -23527.925781, -28374.039062, 4846.114258, 31362.425781, -61079.085938, 97.194427
18.270000, -23522.988281, -28377.494141, 4854.505859, 31361.511719, -61080.664062, 97.362740
18.280001, -23518.101562, -28380.175781, 4862.074219, 31361.460938, -61082.359375, 97.514526
18.290001, -23512.933594, -28381.810547, 4868.875977, 31362.494141, -61084.183594, 97.650940
18.300001, -23508.007812, -28382.744141, 4874.736328, 31364.826172, -61086.464844, 97.768478
18.310001, -23503.195312, -28382.324219, 4879.129883, 31369.445312, -61089.742188, 97.856598
18.320002, -23498.136719, -28379.585938, 4881.449219, 31377.441406, -61094.175781, 97.903114
18.330000, -23493.097656, -28374.279297, 4881.182617, 31389.369141, -61099.863281, 97.897766
18.340000, -23488.074219, -28366.187500, 4878.112793, 31405.644531, -61107.195312, 97.836197
18.350000, -23483.207031, -28355.449219, 4872.241699, 31426.312500, -61116.234375, 97.718445
18.360001, -23478.023438, -28341.804688, 4863.780273, 31451.222656, -61126.730469, 97.548744
18.370001, -23473.171875, -28326.085938, 4852.915039, 31479.728516, -61138.597656, 97.330818
18.380001, -23468.107422, -28308.064453, 4839.957031, 31511.367188, -61151.421875, 97.070938
18.390001, -23463.169922, -28288.490234, 4825.320801, 31545.261719, -61164.843750, 96.777397
